date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:05	322999/322999	---M-Z	200	added ('OK')	application/x-javascript	etag:%224edb7-610e6b44-9a45a60e39cb9bc9;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/chart.min.js	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/chart.min.js	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/index.html)
14:39:05	24513/24513	---M-Z	200	added ('OK')	application/x-javascript	etag:%225fc1-610e6b40-af4bd113fc564a26;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/admin.js	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/admin.js	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/index.html)
14:39:05	477513/477513	---M-Z	200	added ('OK')	application/x-javascript	etag:%2274949-610e6b41-2c85a1e6205ad1d7;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/bundles/apexcharts/apexcharts.min.js	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/bundles/apexcharts/apexcharts.min.js	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/index.html)
14:39:06	3164972/3164972	---MCZ	200	added ('OK')	application/x-javascript	etag:%22304b2c-610e6b42-5e7d32ead5554351;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/bundles/echart/echarts.js	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/bundles/echart/echarts.js	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/index.html)
14:39:06	7133/7133	---M-Z	200	added ('OK')	application/x-javascript	etag:%221bdd-610e6b44-d27ec18e9eb73128;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/pages/index.js	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/pages/index.js	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/index.html)
14:39:06	1452/1452	---M-Z	200	added ('OK')	application/x-javascript	etag:%225ac-610e6b44-22c53736965b0e8c;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/pages/todo/todo.js	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/pages/todo/todo.js	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/index.html)
14:39:07	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Iconsb26c.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/app.min.css)
14:39:07	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Icons.woff2?v=2.4.0	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Iconsb26c.woff2	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/app.min.css)
14:39:08	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Iconsb26c.ttf	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/app.min.css)
14:39:08	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Icons.woff?v=2.4.0	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Iconsb26c.woff	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/app.min.css)
14:39:09	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Simple-Line-Iconsb26c.svg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/app.min.css)
14:39:09	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/owl.video.play.png	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/owl.video.play.png	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/app.min.css)
14:39:09	13843/13843	---M-Z	200	added ('OK')	text/css	etag:%223613-610e6b3f-c742a01e3279d49d;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/themify-icons/themify-icons.css	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/themify-icons/themify-icons.css	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:10	10621/10621	---M-Z	200	added ('OK')	text/css	etag:%22297d-610e6b3f-6a10d830d227d5f7;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/simple-line-icons/css/simple-line-icons.css	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/simple-line-icons/css/simple-line-icons.css	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:10	17822/17822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22459e-610e6b3f-2790368b3c689ee9;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.eot	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:10	17822/17822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22459e-610e6b3f-2790368b3c689ee9;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.eot?	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regulard41d.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:10	15688/15688	---M--	200	added ('OK')	font/woff2	etag:%223d48-610e6b3f-4e752beae3e6d56f;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.woff2	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.woff2	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:11	20332/20332	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224f6c-610e6b3f-63c85b97fb680519;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.woff	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.woff	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:11	6072/6072	---MC-	525	error ('Unknown%20error')	text/html	date:Sun,%2019%20Dec%202021%2009:09:11%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.ttf	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.ttf	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:12	6033/6033	---MC-	525	error ('Unknown%20error')	text/html	date:Sun,%2019%20Dec%202021%2009:09:12%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.svg	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-regular.svg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:12	18043/18043	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22467b-610e6b3f-4a52ca3cb85297af;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.eot	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:13	18043/18043	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22467b-610e6b3f-4a52ca3cb85297af;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.eot?	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500d41d.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:13	15920/15920	---M--	200	added ('OK')	font/woff2	etag:%223e30-610e6b3f-6392dfdb0e39221c;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.woff2	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.woff2	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:13	20532/20532	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225034-610e6b3f-7359861bf7c78ec1;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.woff	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.woff	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:13	36460/36460	---M--	200	added ('OK')	application/x-font-ttf	etag:%228e6c-610e6b3f-3ec6b1d581bf1f6e;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.ttf	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.ttf	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:14	48624/48624	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bdf0-610e6b3f-e011132c075f368a;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.svg	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-500.svg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:14	17794/17794	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224582-610e6b3f-cda3b4cdac02f691;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.eot	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:14	17794/17794	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224582-610e6b3f-cda3b4cdac02f691;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.eot?	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700d41d.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:14	15828/15828	---M--	200	added ('OK')	font/woff2	etag:%223dd4-610e6b3f-63edcc234cbfda12;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.woff2	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.woff2	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:15	20396/20396	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224fac-610e6b3f-3239d9c0482355b6;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.woff	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.woff	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:15	36052/36052	---M--	200	added ('OK')	application/x-font-ttf	etag:%228cd4-610e6b3f-ef95d457b5df5a4e;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.ttf	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.ttf	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:15	48982/48982	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bf56-610e6b3f-68e0a60b8f52df79;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.svg	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/Roboto/roboto-v27-latin-700.svg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:16	143258/143258	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2222f9a-610e6b3f-cb46529afccbb42a;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/iconfont/MaterialIcons-Regular.eot	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/iconfont/MaterialIcons-Regular.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:16	6033/6033	---MC-	525	error ('Unknown%20error')	text/html	date:Sun,%2019%20Dec%202021%2009:09:16%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/iconfont/MaterialIcons-Regular.woff2	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/iconfont/MaterialIcons-Regular.woff2	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:17	6033/6033	---MC-	525	error ('Unknown%20error')	text/html	date:Sun,%2019%20Dec%202021%2009:09:17%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/iconfont/MaterialIcons-Regular.woff	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/iconfont/MaterialIcons-Regular.woff	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:17	128180/128180	---M--	200	added ('OK')	application/x-font-ttf	etag:%221f4b4-610e6b3f-e22ae68064a44fa;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/iconfont/MaterialIcons-Regular.ttf	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/iconfont/MaterialIcons-Regular.ttf	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:18	40576/40576	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229e80-610e6b3f-844ad780c12199cb;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.eot	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:18	40576/40576	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229e80-610e6b3f-844ad780c12199cb;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.eot?	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400d41d.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:18	14872/14872	---M--	200	added ('OK')	font/woff2	etag:%223a18-610e6b3f-7a4588e8b15fc98;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.woff2	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.woff2	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:18	18168/18168	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2246f8-610e6b3f-678d7e6866ad4d66;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.woff	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.woff	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:18	40348/40348	---M--	200	added ('OK')	application/x-font-ttf	etag:%229d9c-610e6b3f-77e431befb309b41;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.ttf	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:19	142734/142734	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222d8e-610e6b3f-69edc6d58d620721;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.svg	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-regular-400.svg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:19	191512/191512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222ec18-610e6b3f-de4a4011a730c59e;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.eot	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:20	191512/191512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222ec18-610e6b3f-de4a4011a730c59e;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.eot?	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900d41d.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:20	71952/71952	---M--	200	added ('OK')	font/woff2	etag:%2211910-610e6b3f-cccc7c3894e2ba49;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.woff2	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:20	92800/92800	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2216a80-610e6b3f-76d86f94518419fe;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.woff	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.woff	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:20	191292/191292	---M--	200	added ('OK')	application/x-font-ttf	etag:%222eb3c-610e6b3f-219cf6880366ee4a;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.ttf	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:21	728540/728540	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b1ddc-610e6b3f-9f9a3e8fffd21daa;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.svg	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-solid-900.svg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:21	124904/124904	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221e7e8-610e6b3f-24b559aff674b187;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.eot	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:21	124904/124904	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221e7e8-610e6b3f-24b559aff674b187;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.eot?	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400d41d.eot	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:22	69020/69020	---M--	200	added ('OK')	font/woff2	etag:%2210d9c-610e6b3f-5897816a0dbd8c4e;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.woff2	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.woff2	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:22	80660/80660	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2213b14-610e6b3f-94bee0374ce17722;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.woff	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.woff	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:22	6033/6033	---MC-	525	error ('Unknown%20error')	text/html	date:Sun,%2019%20Dec%202021%2009:09:23%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.ttf	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.ttf	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:23	6033/6033	---MC-	525	error ('Unknown%20error')	text/html	date:Sun,%2019%20Dec%202021%2009:09:23%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.svg	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/fonts/fontawesome/fa-brands-400.svg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:23	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/images/user-img-background.jpg	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/images/user-img-background.jpg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:23	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/img/cd-arrow.svg	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/img/cd-arrow.svg	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:24	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-610e6b3f-c1e3efd659f8548d;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/images/details_open.png	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/images/details_open.png	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:24	686/686	---M--	200	added ('OK')	image/png	etag:%222ae-610e6b3f-ec929634f055f060;;;%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/images/details_close.png	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/images/details_close.png	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/css/style.css)
14:39:24	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jul%202019%2006:18:14%20GMT	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/pages/dashboard/index.html	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/pages/dashboard/index.html	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/pages/dashboard/dashboard2.html)
14:39:25	5757/5757	---M-Z	200	added ('OK')	application/x-javascript	etag:%22167d-610e6b44-64f3dcd26ce5e33e;gz%22	https://www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/pages/dashboard/dashboard2.js	C:/Users/Lalit/Desktop/demo/www.radixtouch.com/templates/admin/atrio/source/lighthr/assets/js/pages/dashboard/dashboard2.js	(from https://www.radixtouch.com/templates/admin/atrio/source/lighthr/pages/dashboard/dashboard2.html)
